Respondent ID,Collector ID,Start Date,Timestamp,1. Postcode,2. Age range,3. Gender,4. Language,5. Belonging,6. Cultural activities,7. Te Reo,8. Cultural knowledge,9. Trust NZ government,10. Trust local council,11. Trust NZ Police,12. Safety,13. Discrimination,14. Loneliness,15. Independence,16. Support in crisis,17. Level of control,18. Volunteering time,19. Paid working hours,20. Job Satisfaction,21. Work life Balance,22. Leisure time,23. Be Yourself in NZ,24. Be Yourself in Newlands,25. Life Satisfaction,26. Meaning and Purpose,27. Family Wellbeing,28. Access to Natural Environment,29. Work Travel Time,30. Basic Life Skills,31. Newlands Resident,32. Home Disaster Ready,33. Neigbourhood Support Group,34. Out of Newlands During Day,35. Place out of Newland Disaster Ready,36. Vote General election 2020,37. Vote Local elections 2019,38. Satisfaction income,39. Confident in finding a new job,40. Personal mental health,41. Confident water safety,42. Optimal use of land,43. Location,44. Voted General elections 2023,45. Voted Local Elections 2022
,,,1/11/2019 19:19,5512,45-54,Female,50,100,50,0,50,20,50,60,0,0,,0,100,50,0,0,,,42,25,0,60,100,30,100,,50,No,,,,,,,,,,,,,,
,,,1/11/2019 19:20,6037,35-44,Female,98,98,98,2,10,98,85,98,15,45,60,85,95,95,60,10,5,5,25,95,100,75,95,90,50,0,30,Yes,Yes,No,No,,,,,,,,,,,
,,,1/11/2019 19:18,6037,45-54,Male,100,100,100,0,51,46,52,100,100,4,95,95,98,79,20,74,81,20,9,95,99,77,100,90,90,15,88,No,,,,,,,,,,,,,,
,,,1/11/2019 19:21,6037,35-44,Female,67,100,0,0,79,67,51,86,75,44,23,48,74,65,74,60,81,95,21,82,73,67,91,80,95,4,94,No,,,,,,,,,,,,,,
,,,1/11/2019 19:22,6037,45-54,Female,95,96,95,37,97,67,30,75,43,0,96,60,96,82,67,40,94,93,76,76,73,74,76,100,,23,96,,No,,,,,,,,,,,,,
,,,1/11/2019 19:17,6037,35-44,Female,100,55,98,2,99,99,98,,48,3,98,98,99,55,50,40,98,66,33,98,,78,99,98,70,13,71,No,,,,,,,,,,,,,,
,,,1/11/2019 19:18,6037,35-44,Male,90,100,0,0,50,25,40,80,80,0,90,100,100,75,80,60,80,20,20,100,100,80,90,80,60,30,80,No,,,,,,,,,,,,,,
,,,1/11/2019 19:22,6037,35-44,Female,51,97,93,7,50,92,93,,50,3,50,,,,6,,,,,49,49,50,,94,,,,Yes,Yes,No,No,,,,,,,,,,,
,,,1/11/2019 19:16,6037,45-54,Male,100,80,80,10,70,55,55,55,80,5,80,70,95,50,60,30,70,40,20,70,70,50,50,50,90,30,95,No,,,,,,,,,,,,,,
,,,1/11/2019 19:15,6037,35-44,Female,100,85,0,0,70,25,35,70,67,6,70,90,82,70,75,25,55,22,5,74,65,62,60,59,47,10,95,No,,,,,,,,,,,,,,
,,,1/11/2019 19:15,6037,35-44,Male,100,90,100,5,100,50,50,50,80,0,100,90,90,100,100,40,100,100,10,50,50,80,80,90,80,30,80,No,,,,,,,,,,,,,,
,,,1/11/2019 19:17,6037,18-24,Female,60,100,1,59,,,,75,85,95,50,65,92,75,80,40,50,50,,96,96,70,51,75,68,10,96,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,
,,,1/11/2019 19:20,6037,35-44,Female,100,100,0,0,0,0,100,50,50,0,100,100,100,91,0,13,50,50,27,50,50,50,91,93,75,4,91,No,,,,,,,,,,,,,,
,,,1/11/2019 19:13,6037,45-54,Female,98,99,51,21,92,70,70,90,82,51,95,89,98,91,20,37,92,80,91,92,94,90,89,85,98,35,92,No,,,,,,,,,,,,,,
,,,1/11/2019 19:12,6037,35-44,Female,100,100,54,52,81,55,43,83,37,53,82,87,88,80,94,70,50,54,46,96,96,80,67,70,65,32,82,No,,,,,,,,,,,,,,
,,,1/11/2019 19:12,6037,35-44,Female,100,100,100,53,100,100,100,100,100,2,100,100,100,100,100,45,100,100,50,100,100,100,100,100,100,20,100,No,,,,,,,,,,,,,,
,,,1/11/2019 19:12,6037,35-44,Male,100,80,0,0,50,50,100,80,80,50,50,90,90,80,10,35,50,50,35,50,50,50,50,70,50,95,95,No,,,,,,,,,,,,,,
,,,1/11/2019 19:10,6037,25-34,Do not wish to state,100,100,100,0,100,0,50,50,50,100,50,1,50,100,50,100,,,10,100,100,0,100,100,100,100,100,No,,,,,,,,,,,,,,
,,,1/11/2019 19:13,6037,35-44,Female,50,95,0,0,0,95,95,95,97,0,97,87,50,95,95,0,50,96,50,96,96,94,94,93,94,50,50,Yes,Yes,Yes,No,No,,,,,,,,,,
,,,1/11/2019 19:13,6037,35-44,Male,100,100,5,6,45,80,86,97,94,46,95,81,45,97,47,33,90,93,14,88,93,96,91,87,100,23,91,No,,,,,,,,,,,,,,
,,,1/11/2019 19:07,6037,35-44,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1/11/2019 19:05,6037,35-44,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1/11/2019 19:07,6037,35-44,Female,100,100,20,20,35,60,70,100,60,50,60,70,70,70,40,40,80,75,30,90,90,80,80,70,80,20,100,Yes,Yes,No,,,,,,,,,,,,
,,,1/11/2019 19:06,6037,35-44,Female,93,95,95,15,94,95,95,95,50,5,50,90,50,50,95,25,50,35,20,,25,25,25,50,50,50,95,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,
,,,1/11/2019 19:07,6037,45-54,Female,90,76,35,5,62,48,40,70,50,65,34,80,65,50,50,35,60,85,56,55,65,40,64,61,65,7,85,No,,,,,,,,,,,,,,
,,,1/11/2019 19:07,6037,35-44,Male,100,100,0,0,0,5,50,95,50,50,70,100,50,75,50,50,25,50,2,100,98,50,90,80,100,15,100,Yes,No,No,,Yes,,,,,,,,,,
,,,1/11/2019 19:08,6037,45-54,Female,100,100,50,0,74,65,65,84,46,0,100,100,85,78,84,27,95,77,63,100,100,84,100,88,90,50,100,No,,,,,,,,,,,,,,
,,,1/11/2019 19:00,6037,35-44,Female,100,100,0,0,50,50,50,100,78,0,50,100,50,75,0,50,100,75,15,100,100,50,50,50,100,30,100,No,,No,,,,,,,,,,,,
,,,1/11/2019 18:54,6037,45-54,Female,100,100,24,50,52,61,64,75,75,0,50,61,76,72,17,33,75,50,13,,,,,,,,,,,,,,,,,,,,,,,
,,,1/11/2019 19:01,6037,35-44,Female,100,100,57,41,47,50,50,100,90,4,88,87,97,64,55,39,83,45,6,91,90,83,89,92,81,3,84,No,,,,,,,,,,,,,,
,,,1/11/2019 19:01,6037,35-44,Female,100,75,56,5,0,65,35,85,80,55,100,83,60,80,45,35,50,50,35,75,80,80,100,80,90,10,90,No,,,,,,,,,,,,,,
,,,1/11/2019 18:57,6037,35-44,Female,100,95,80,27,72,55,53,30,75,80,82,80,45,70,53,40,70,53,15,72,72,50,75,73,80,35,80,Yes,No,,No,,,,,,,,,,,
,,,1/11/2019 19:00,6037,45-54,Male,96,97,65,8,63,33,63,63,92,35,49,69,58,61,50,44,66,62,29,73,88,63,87,71,85,44,78,Yes,No,No,Yes,Yes,,,,,,,,,,
,,,1/11/2019 19:03,6037,35-44,Female,100,88,65,0,70,55,49,65,56,0,67,67,70,65,40,35,80,7,20,74,80,79,81,72,100,33,100,No,,,,,,,,,,,,,,
,,,1/11/2019 18:52,6037,35-44,Female,100,100,0,0,0,100,100,100,51,0,50,100,50,100,0,30,50,50,15,50,50,100,100,100,50,20,50,Yes,Yes,No,Yes,Yes,,,,,,,,,,
,,,1/11/2019 18:56,6037,35-44,Female,99,95,50,10,24,85,100,97,67,1,50,99,99,85,80,82,87,85,35,90,75,55,73,81,61,10,50,Yes,Yes,No,Yes,No,,,,,,,,,,
,,,1/11/2019 18:51,6037,45-54,Female,100,100,0,0,0,15,15,100,100,0,100,100,65,100,0,30,50,25,44,100,100,100,100,75,100,47,70,Yes,No,No,Yes,No,,,,,,,,,,
,,,1/11/2019 18:40,6037,15-18,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1/11/2019 18:50,6037,45-54,Female,100,75,47,0,50,35,63,79,0,0,85,85,83,65,92,25,47,67,30,60,60,50,50,65,72,20,67,No,,,,,,,,,,,,,,
,,,1/11/2019 17:52,6037,45-54,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30/10/2019 21:59,6037,45-54,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/10/2019 13:21,6037,15-18,Male,67,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
,,,27/10/2019 21:05,6037,18-24,Male,100,52,52,0,0,0,50,35,100,0,50,90,60,80,20,39,75,100,30,100,100,85,90,15,75,20,95,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,
