date,age_range,gender,language,belonging,cultural_activities,te_reo,cultural_knowledge,trust_nz_government,trust_local_council,trust_nz_police,safety,discrimination,loneliness,independence,support_in_crisis,level_of_control,volunteering_time,paid_working_hours,job_satisfaction,work_life_balance,leisure_time,be_yourself_in_nz,be_yourself_in_newlands,life_satisfaction,meaning_and_purpose,family_wellbeing,access_to_natural_environment,work_travel_time,basic_life_skills,newlands_resident,home_disaster_ready,neighbourhood_support_group,out_of_newlands_during_day,place_out_of_newlands_disaster_ready,satisfaction_income,confident_in_finding_a_new_job,confident_water_safety,optimal_use_of_land,personal_mental_health,vote_local_elections_2019,vote_general_election_2020,voted_local_elections_2022,voted_general_elections_2023
1-Nov-19,35-44,Female,100,100,57,41,47,50,50,100,90,4,88,87,97,64,55,39,83,45,6,91,90,83,89,92,81,3,84,0,,,,,66,57,69,55,74,,,,
11-May-19,45-54,Female,100,75,0,5,50,50,75,90,50,0,100,80,50,50,60,37,50,35,20,75,75,50,50,10,75,10,90,1,0,0,1,1,66,57,69,55,74,,,,
11-May-19,45-54,Female,100,85,50,10,0,65,75,55,40,35,45,75,60,75,30,40,55,45,20,65,65,70,85,80,70,20,100,0,,,,,66,57,69,55,74,,,,
11-May-19,35-44,Female,100,95,100,15,80,65,75,100,100,10,90,70,85,85,90,35,95,50,35,85,90,80,100,85,80,30,80,0,,,,,66,57,69,55,74,,,,
11-May-19,35-44,Female,100,75,0,15,50,50,45,80,50,70,95,100,100,80,10,15,75,85,60,75,75,70,85,90,90,15,95,1,0,0,1,0,66,57,69,55,74,,,,
11-May-19,25-34,Female,100,50,50,50,50,60,55,100,55,0,50,50,100,100,50,50,50,,30,45,45,55,60,75,75,35,75,1,1,1,1,1,66,57,69,55,74,,,,
11-May-19,35-44,Male,100,80,80,40,80,70,75,100,100,80,75,100,100,80,85,60,65,40,25,75,90,100,100,100,100,20,90,1,1,1,1,1,66,57,69,55,74,,,,
11-May-19,45-54,Male,100,95,100,1,91,61,61,89,87,31,89,100,71,100,85,60,95,93,43,37,63,65,93,90,65,45,100,1,1,0,1,1,66,57,69,55,74,,,,
11-May-19,45-54,Male,100,50,1,1,95,100,100,100,50,0,100,100,50,100,25,30,94,94,25,94,95,75,75,94,75,0,50,,,,,,66,57,69,55,74,,,,
11-Mar-19,35-44,Female,100,95,85,7,40,50,50,92,89,6,100,100,90,88,56,5,50,50,50,75,75,95,91,100,87,4,80,1,1,1,1,1,66,57,69,55,74,,,,
11-Mar-19,35-44,Male,100,74,70,50,50,67,67,50,100,50,100,50,75,50,92,40,40,40,20,5,39,50,84,88,100,40,92,,0,,,,66,57,69,55,74,,,,
11-Mar-19,45-54,Female,100,50,,5,50,15,15,50,65,5,60,80,69,65,60,10,75,30,55,40,45,50,50,60,65,15,85,0,1,1,0,,66,57,69,55,74,,,,
11-Mar-19,35-44,Female,100,70,100,20,45,50,45,88,12,75,38,81,77,60,55,17,45,45,55,75,75,50,60,60,60,16,80,0,,0,,,66,57,69,55,74,,,,
11-Feb-19,45-54,Female,100,75,50,40,100,75,50,80,25,50,50,46,36,65,50,50,45,15,3,42,50,60,75,55,56,0,90,1,1,0,0,,66,57,69,55,74,,,,
11-Feb-19,35-44,Male,100,95,50,10,50,24,40,70,80,10,100,100,100,100,50,40,95,95,25,100,100,100,100,100,100,20,95,1,1,0,,,66,57,69,55,74,,,,
11-Feb-19,35-44,Female,100,5,50,5,45,80,75,90,90,5,90,50,25,90,75,10,50,50,15,85,85,85,60,60,70,15,60,1,1,1,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,90,70,10,100,0,0,80,10,70,100,100,70,70,70,40,50,0,2,50,50,50,100,100,80,7,80,1,0,0,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,80,0,5,100,60,,85,100,75,100,75,100,80,65,0,100,100,60,90,100,95,95,95,100,,100,,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,100,50,50,7,100,55,50,83,85,50,33,52,82,50,50,20,50,50,22,32,40,50,46,10,34,3,74,1,1,1,1,1,66,57,69,55,74,,,,
11-Jan-19,45-54,Male,100,90,2,2,20,66,77,93,97,50,97,100,100,100,0,40,51,36,54,83,83,50,50,80,79,5,94,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,81,100,8,7,47,49,100,51,0,100,80,100,73,0,50,100,100,16,100,100,81,100,100,100,26,72,1,0,0,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,75,76,39,64,50,50,83,54,0,75,100,76,100,100,34,100,74,21,100,100,76,88,50,89,20,80,1,1,0,1,1,66,57,69,55,74,,,,
11-Jan-19,45-54,Male,100,70,50,30,50,30,50,100,90,42,100,100,100,70,50,60,41,41,60,80,80,100,100,100,100,25,100,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,55,98,2,99,99,98,,48,3,98,98,99,55,50,40,98,66,33,98,,78,99,98,70,13,71,0,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Male,100,80,80,10,70,55,55,55,80,5,80,70,95,50,60,30,70,40,20,70,70,50,50,50,90,30,95,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Male,100,90,100,5,100,50,50,50,80,0,100,90,90,100,100,40,100,100,10,50,50,80,80,90,80,30,80,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,75,56,5,0,65,35,85,80,55,100,83,60,80,45,35,50,50,35,75,80,80,100,80,90,10,90,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,95,80,27,72,55,53,30,75,80,82,80,45,70,53,40,70,53,15,72,72,50,75,73,80,35,80,1,0,,0,,66,57,69,55,74,,,,
23-Jun-20,25-34,Male,100,75,100,6,80,70,75,80,100,2,91,95,60,90,51,40,70,80,30,51,50,80,85,90,51,16,90,1,1,0,1,1,66,57,69,55,74,,,,
19-Jun-20,35-44,Female,100,83,1,31,2,72,80,85,31,6,73,81,91,81,40,40,80,49,52,79,82,76,100,72,80,17,78,1,1,0,1,1,66,57,69,55,74,,,,
19-Jun-20,35-44,Female,100,53,11,11,9,71,60,60,69,50,68,74,52,50,13,0,51,48,28,9,40,60,51,49,50,51,72,1,1,0,0,1,66,57,69,55,74,,,,
18-Jun-20,75-84,Female,100,93,1,1,59,55,55,56,89,65,80,94,86,86,72,0,,77,60,75,87,82,78,85,93,,92,1,0,,,,66,57,69,55,74,,,,
17-Jun-20,35-44,Female,100,90,3,3,1,84,70,85,30,2,84,93,92,97,48,0,,98,29,91,90,93,97,92,92,,97,1,1,1,0,,66,57,69,55,74,,,,
17-Jun-20,35-44,Female,100,54,47,16,50,31,13,41,36,8,50,64,23,42,68,12,15,51,7,49,42,51,19,28,78,20,80,1,1,0,0,1,66,57,69,55,74,,,,
17-Jun-20,35-44,Female,100,50,0,4,55,67,31,81,72,4,33,74,74,51,9,34,64,57,47,84,69,60,50,29,81,34,93,1,1,0,0,0,66,57,69,55,74,,,,
16-Jun-20,45-54,Female,100,37,16,32,46,14,20,90,80,18,82,100,64,88,51,40,87,84,11,47,53,51,52,72,74,40,87,1,0,0,1,1,66,57,69,55,74,,,,
16-Jun-20,45-54,Female,100,82,0,22,19,34,34,72,87,0,47,96,80,89,15,50,33,71,48,74,80,61,29,69,67,53,72,1,1,0,1,1,66,57,69,55,74,,,,
16-Jun-20,45-54,Male,100,70,50,33,48,35,35,70,80,50,50,100,90,70,90,45,49,34,15,25,75,40,67,71,100,35,70,1,1,1,1,1,66,57,69,55,74,,,,
16-Jun-20,25-34,Female,100,75,30,15,20,50,40,70,60,3,80,90,,60,10,40,70,63,40,83,82,70,70,72,75,36,81,1,0,0,1,1,66,57,69,55,74,,,,
16-Jun-20,45-54,Female,100,84,0,25,100,89,85,90,90,2,90,8,96,50,7,40,94,86,30,90,100,91,93,90,100,35,100,1,1,0,1,1,66,57,69,55,74,,,,
16-Jun-20,45-54,Female,100,85,3,3,48,70,48,70,79,1,96,94,50,86,74,40,79,78,32,92,90,81,84,78,85,60,94,1,0,0,1,1,66,57,69,55,74,,,,
16-Jun-20,25-34,Female,100,80,0,5,50,50,50,80,100,0,90,70,80,80,70,16,50,15,,80,100,70,75,95,100,30,95,1,0,0,1,0,66,57,69,55,74,,,,
16-Jun-20,18-24,Female,100,74,0,1,73,50,53,12,59,10,73,81,75,43,0,40,80,37,39,98,57,64,27,34,68,31,89,1,0,0,1,0,66,57,69,55,74,,,,
16-Jun-20,55-64,Female,100,88,0,35,54,40,40,75,50,0,0,100,80,90,15,40,76,64,35,93,92,95,63,75,50,9,80,1,1,0,0,0,66,57,69,55,74,,,,
16-Jun-20,45-54,Female,100,89,,5,50,5,,100,23,47,68,100,78,85,53,31,51,80,33,33,82,67,50,63,98,15,100,1,1,0,0,1,66,57,69,55,74,,,,
16-Jun-20,35-44,Female,100,79,32,23,53,40,3,70,50,5,100,80,100,81,70,7,0,0,8,85,80,99,100,80,56,0,81,0,0,0,0,0,66,57,69,55,74,,,,
16-Jun-20,35-44,Female,100,98,50,36,45,0,0,36,48,51,75,79,89,96,53,28,83,75,10,47,38,75,77,79,59,15,90,1,1,0,1,0,66,57,69,55,74,,,,
14-Jun-20,55-64,Male,100,77,0,3,31,51,82,79,77,0,99,91,34,56,87,49,95,50,15,79,74,83,100,72,89,6,57,1,0,0,0,,66,57,69,55,74,,,,
12-Jun-20,45-54,Male,100,90,50,4,27,75,75,75,95,51,5,95,50,45,5,38,50,90,25,95,95,33,50,80,75,50,65,0,,,,,66,57,69,55,74,,,,
13-Mar-20,18-24,Female,100,99,50,,68,61,63,99,23,16,0,58,50,71,20,26,52,36,40,68,40,84,74,55,100,12,81,1,1,1,0,1,66,57,69,55,74,,,,
13-Mar-20,75-84,Female,100,99,50,13,9,35,82,99,0,0,50,90,99,50,49,0,,,,49,51,50,50,94,,,50,1,1,1,0,,66,57,69,55,74,,,,
5-Nov-19,45-54,Female,100,75,0,5,50,50,75,90,50,0,100,80,50,50,60,37,50,35,20,75,75,50,50,10,75,10,90,1,0,0,1,1,66,57,69,55,74,,,,
5-Nov-19,45-54,Female,100,85,50,10,0,65,75,55,40,35,45,75,60,75,30,40,55,45,20,65,65,70,85,80,70,20,100,0,,,,,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,100,95,100,15,80,65,75,100,100,10,90,70,85,85,90,35,95,50,35,85,90,80,100,85,80,30,80,0,,,,,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,100,75,0,15,50,50,45,80,50,70,95,100,100,80,10,15,75,85,60,75,75,70,85,90,90,15,95,1,0,0,1,0,66,57,69,55,74,,,,
5-Nov-19,25-34,Female,100,50,50,50,50,60,55,100,55,0,50,50,100,100,50,50,50,,30,45,45,55,60,75,75,35,75,1,1,1,1,1,66,57,69,55,74,,,,
5-Nov-19,35-44,Male,100,80,80,40,80,70,75,100,100,80,75,100,100,80,85,60,65,40,25,75,90,100,100,100,100,20,90,1,1,1,1,1,66,57,69,55,74,,,,
5-Nov-19,45-54,Male,100,95,100,1,91,61,61,89,87,31,89,100,71,100,85,60,95,93,43,37,63,65,93,90,65,45,100,1,1,0,1,1,66,57,69,55,74,,,,
5-Nov-19,45-54,Male,100,50,1,1,95,100,100,100,50,0,100,100,50,100,25,30,94,94,25,94,95,75,75,94,75,0,50,,,,,,66,57,69,55,74,,,,
3-Nov-19,35-44,Female,100,95,85,7,40,50,50,92,89,6,100,100,90,88,56,5,50,50,50,75,75,95,91,100,87,4,80,1,1,1,1,1,66,57,69,55,74,,,,
3-Nov-19,35-44,Male,100,74,70,50,50,67,67,50,100,50,100,50,75,50,92,40,40,40,20,5,39,50,84,88,100,40,92,,0,,,,66,57,69,55,74,,,,
3-Nov-19,45-54,Female,100,50,,5,50,15,15,50,65,5,60,80,69,65,60,10,75,30,55,40,45,50,50,60,65,15,85,0,1,1,0,,66,57,69,55,74,,,,
3-Nov-19,35-44,Female,100,70,100,20,45,50,45,88,12,75,38,81,77,60,55,17,45,45,55,75,75,50,60,60,60,16,80,0,,0,,,66,57,69,55,74,,,,
2-Nov-19,45-54,Female,100,75,50,40,100,75,50,80,25,50,50,46,36,65,50,50,45,15,3,42,50,60,75,55,56,0,90,1,1,0,0,,66,57,69,55,74,,,,
2-Nov-19,35-44,Male,100,95,50,10,50,24,40,70,80,10,100,100,100,100,50,40,95,95,25,100,100,100,100,100,100,20,95,1,1,0,,,66,57,69,55,74,,,,
2-Nov-19,35-44,Female,100,5,50,5,45,80,75,90,90,5,90,50,25,90,75,10,50,50,15,85,85,85,60,60,70,15,60,1,1,1,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,90,70,10,100,0,0,80,10,70,100,100,70,70,70,40,50,0,2,50,50,50,100,100,80,7,80,1,0,0,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,80,0,5,100,60,,85,100,75,100,75,100,80,65,0,100,100,60,90,100,95,95,95,100,,100,,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,100,50,50,7,100,55,50,83,85,50,33,52,82,50,50,20,50,50,22,32,40,50,46,10,34,3,74,1,1,1,1,1,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,100,90,2,2,20,66,77,93,97,50,97,100,100,100,0,40,51,36,54,83,83,50,50,80,79,5,94,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,81,100,8,7,47,49,100,51,0,100,80,100,73,0,50,100,100,16,100,100,81,100,100,100,26,72,1,0,0,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,75,76,39,64,50,50,83,54,0,75,100,76,100,100,34,100,74,21,100,100,76,88,50,89,20,80,1,1,0,1,1,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,100,70,50,30,50,30,50,100,90,42,100,100,100,70,50,60,41,41,60,80,80,100,100,100,100,25,100,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,55,98,2,99,99,98,,48,3,98,98,99,55,50,40,98,66,33,98,,78,99,98,70,13,71,0,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,100,80,80,10,70,55,55,55,80,5,80,70,95,50,60,30,70,40,20,70,70,50,50,50,90,30,95,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,100,90,100,5,100,50,50,50,80,0,100,90,90,100,100,40,100,100,10,50,50,80,80,90,80,30,80,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,75,56,5,0,65,35,85,80,55,100,83,60,80,45,35,50,50,35,75,80,80,100,80,90,10,90,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,95,80,27,72,55,53,30,75,80,82,80,45,70,53,40,70,53,15,72,72,50,75,73,80,35,80,1,0,,0,,66,57,69,55,74,,,,
11-May-19,35-44,Male,100,50,0,0,55,55,55,100,100,55,50,100,100,50,50,50,50,50,0,50,100,50,0,,50,50,100,1,1,0,1,1,66,57,69,55,74,,,,
11-May-19,35-44,Female,100,50,0,0,0,20,20,70,60,0,100,80,10,70,20,40,40,50,50,100,0,80,50,99,100,30,100,0,1,0,,,66,57,69,55,74,,,,
11-May-19,45-54,Male,100,95,100,0,100,70,25,100,85,25,90,100,50,80,15,30,30,45,60,80,75,75,100,100,100,40,90,0,,,,,66,57,69,55,74,,,,
11-May-19,25-34,Male,100,50,0,0,90,10,35,55,100,60,0,95,50,50,0,45,65,35,15,100,95,35,40,20,30,30,95,1,0,0,0,0,66,57,69,55,74,,,,
11-May-19,45-54,Female,100,50,50,0,50,50,50,50,50,50,100,50,100,50,50,50,50,50,50,50,50,50,49,50,50,50,50,,,,,,66,57,69,55,74,,,,
11-Mar-19,35-44,Male,100,60,30,0,75,70,60,90,70,0,100,90,90,90,10,50,60,50,50,80,80,80,90,90,95,5,90,0,,,,,66,57,69,55,74,,,,
11-Mar-19,45-54,Male,100,50,90,0,90,100,50,75,50,25,100,70,80,90,87,43,50,50,23,50,50,50,70,68,75,20,60,0,,,,,66,57,69,55,74,,,,
11-Mar-19,45-54,Female,100,77,50,0,50,50,50,51,59,50,100,86,100,91,5,10,81,50,60,100,100,86,87,88,100,21,93,1,0,0,0,1,66,57,69,55,74,,,,
11-Mar-19,45-54,Female,100,50,50,0,50,55,30,100,100,0,100,100,100,100,0,50,100,100,7,100,100,100,100,100,100,0,100,1,1,0,0,1,66,57,69,55,74,,,,
11-Mar-19,35-44,Female,100,92,50,0,94,32,27,80,44,50,50,100,96,96,5,50,33,97,5,50,50,50,50,50,83,50,50,1,0,0,0,,66,57,69,55,74,,,,
11-Mar-19,25-34,Female,100,50,50,0,50,50,50,100,100,0,100,100,100,100,100,0,50,50,0,50,50,50,50,50,75,40,50,1,0,0,1,0,66,57,69,55,74,,,,
11-Mar-19,35-44,Female,100,50,1,0,0,1,0,100,99,50,75,75,100,50,50,40,50,75,31,50,50,50,100,86,50,29,75,0,0,0,0,1,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,100,50,51,0,50,100,100,100,49,0,100,100,50,100,51,30,51,51,60,100,100,49,50,100,100,0,51,,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,100,50,75,0,100,45,50,70,45,65,55,75,95,80,95,20,50,35,20,100,50,75,100,40,100,10,100,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,93,0,0,0,55,55,100,40,0,99,99,84,98,26,0,,50,25,22,23,43,47,25,23,,75,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Male,100,50,0,0,0,40,32,100,100,75,80,100,100,100,54,55,75,55,35,60,70,100,100,80,80,25,65,1,0,0,0,,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,100,74,48,0,55,58,61,78,81,48,45,47,80,73,72,0,,,30,64,64,64,48,75,66,,74,0,1,0,,,66,57,69,55,74,,,,
11-Jan-19,15-18,Female,100,75,100,0,50,50,52,100,70,70,74,45,100,50,60,10,53,50,60,80,51,75,76,80,100,5,80,1,0,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,100,98,0,0,0,0,0,98,100,0,100,99,98,99,0,19,98,98,52,99,99,99,99,99,58,6,98,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,80,0,0,50,75,70,80,90,50,40,60,90,75,80,40,75,61,31,75,80,75,70,60,100,25,100,,,,,,66,57,69,55,74,,,,
11-Jan-19,25-34,Female,100,50,50,0,30,,,100,60,0,100,100,100,80,55,40,70,90,40,100,100,70,100,100,100,,60,1,1,0,0,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,50,0,0,0,26,19,32,57,56,51,51,51,51,47,41,52,51,21,32,33,52,50,44,52,37,51,0,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Male,100,60,100,0,60,0,65,100,100,0,50,100,55,100,70,40,50,45,45,50,50,50,50,70,80,25,90,1,1,0,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Male,100,99,99,0,0,0,0,99,52,0,99,98,98,100,98,51,51,72,40,99,98,64,63,64,99,20,81,1,1,0,1,0,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,90,52,0,98,50,36,76,82,100,98,98,86,90,0,60,29,0,0,14,83,85,84,88,97,43,98,0,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Male,100,71,0,0,67,52,53,86,70,0,98,70,65,72,70,52,87,64,23,95,85,70,82,66,95,5,89,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,46,0,0,49,51,48,82,0,48,100,52,100,48,50,0,,,13,86,86,100,50,96,94,,72,1,0,0,1,0,66,57,69,55,74,,,,
11-Jan-19,45-54,Male,100,70,100,0,100,50,60,80,60,0,100,80,100,50,50,60,80,80,40,100,100,100,100,100,20,60,90,1,0,0,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,85,0,0,70,25,35,70,67,6,70,90,82,70,75,25,55,22,5,74,65,62,60,59,47,10,95,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Male,100,80,0,0,50,50,100,80,80,50,50,90,90,80,10,35,50,50,35,50,50,50,50,70,50,60,95,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,100,88,65,0,70,55,49,65,56,0,67,67,70,65,40,35,80,7,20,74,80,79,81,72,100,33,100,0,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,100,75,47,0,50,35,63,79,0,0,85,85,83,65,92,25,47,67,30,60,60,50,50,65,72,20,67,0,,,,,66,57,69,55,74,,,,
27-Oct-19,18-24,Male,100,52,52,0,0,0,50,35,100,0,50,90,60,80,20,39,75,100,30,100,100,85,90,15,75,20,95,1,1,1,1,1,66,57,69,55,74,,,,
19-Jun-20,45-54,Female,100,99,0,0,0,24,56,75,51,97,100,100,100,100,69,45,78,70,40,100,100,85,86,100,100,18,100,1,1,0,1,1,66,57,69,55,74,,,,
18-Jun-20,45-54,Female,100,67,0,0,51,60,58,65,52,0,48,100,30,56,100,40,100,13,14,100,100,71,65,71,49,11,100,1,1,0,1,1,66,57,69,55,74,,,,
16-Jun-20,65-74,Female,100,99,0,0,48,55,55,89,41,0,35,80,28,69,82,2,,52,60,89,87,65,69,85,89,,82,1,1,0,,,66,57,69,55,74,,,,
16-Jun-20,65-74,Male,100,85,0,0,57,50,51,73,55,0,31,100,48,57,0,45,78,50,52,42,54,61,23,41,76,48,78,1,1,1,1,1,66,57,69,55,74,,,,
16-Jun-20,35-44,Female,100,60,0,0,34,53,10,80,27,26,46,100,74,84,47,38,71,0,15,36,31,34,43,48,26,40,94,1,1,0,1,1,66,57,69,55,74,,,,
16-Jun-20,35-44,Female,100,78,0,0,100,71,29,65,42,55,40,63,66,91,52,40,74,100,60,76,66,80,87,75,55,40,79,0,,,,,66,57,69,55,74,,,,
16-Jun-20,65-74,Male,100,90,66,0,52,72,57,71,90,0,99,75,99,80,90,40,90,50,60,85,90,80,95,80,90,35,100,1,1,0,1,1,66,57,69,55,74,,,,
13-Mar-20,18-24,Male,100,51,0,0,0,28,28,99,99,1,0,25,25,52,1,25,51,50,0,51,51,39,50,84,,,,,,,,,66,57,69,55,74,,,,
5-Nov-19,35-44,Male,100,50,0,0,55,55,55,100,100,55,50,100,100,50,50,50,50,50,0,50,100,50,0,,50,50,100,1,1,0,1,1,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,100,50,0,0,0,20,20,70,60,0,100,80,10,70,20,40,40,50,50,100,0,80,50,99,100,30,100,0,1,0,,,66,57,69,55,74,,,,
5-Nov-19,45-54,Male,100,95,100,0,100,70,25,100,85,25,90,100,50,80,15,30,30,45,60,80,75,75,100,100,100,40,90,0,,,,,66,57,69,55,74,,,,
5-Nov-19,25-34,Male,100,50,0,0,90,10,35,55,100,60,0,95,50,50,0,45,65,35,15,100,95,35,40,20,30,30,95,1,0,0,0,0,66,57,69,55,74,,,,
5-Nov-19,45-54,Female,100,50,50,0,50,50,50,50,50,50,100,50,100,50,50,50,50,50,50,50,50,50,49,50,50,50,50,,,,,,66,57,69,55,74,,,,
3-Nov-19,35-44,Male,100,60,30,0,75,70,60,90,70,0,100,90,90,90,10,50,60,50,50,80,80,80,90,90,95,5,90,0,,,,,66,57,69,55,74,,,,
3-Nov-19,45-54,Male,100,50,90,0,90,100,50,75,50,25,100,70,80,90,87,43,50,50,23,50,50,50,70,68,75,20,60,0,,,,,66,57,69,55,74,,,,
3-Nov-19,45-54,Female,100,77,50,0,50,50,50,51,59,50,100,86,100,91,5,10,81,50,60,100,100,86,87,88,100,21,93,1,0,0,0,1,66,57,69,55,74,,,,
3-Nov-19,45-54,Female,100,50,50,0,50,55,30,100,100,0,100,100,100,100,0,50,100,100,7,100,100,100,100,100,100,0,100,1,1,0,0,1,66,57,69,55,74,,,,
3-Nov-19,35-44,Female,100,92,50,0,94,32,27,80,44,50,50,100,96,96,5,50,33,97,5,50,50,50,50,50,83,50,50,1,0,0,0,,66,57,69,55,74,,,,
3-Nov-19,25-34,Female,100,50,50,0,50,50,50,100,100,0,100,100,100,100,100,0,50,50,0,50,50,50,50,50,75,40,50,1,0,0,1,0,66,57,69,55,74,,,,
3-Nov-19,35-44,Female,100,50,1,0,0,1,0,100,99,50,75,75,100,50,50,40,50,75,31,50,50,50,100,86,50,29,75,0,0,0,0,1,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,100,50,51,0,50,100,100,100,49,0,100,100,50,100,51,30,51,51,60,100,100,49,50,100,100,0,51,,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,100,50,75,0,100,45,50,70,45,65,55,75,95,80,95,20,50,35,20,100,50,75,100,40,100,10,100,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,93,0,0,0,55,55,100,40,0,99,99,84,98,26,0,,50,25,22,23,43,47,25,23,,75,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,100,50,0,0,0,40,32,100,100,75,80,100,100,100,54,55,75,55,35,60,70,100,100,80,80,25,65,1,0,0,0,,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,100,74,48,0,55,58,61,78,81,48,45,47,80,73,72,0,,,30,64,64,64,48,75,66,,74,0,1,0,,,66,57,69,55,74,,,,
1-Nov-19,15-18,Female,100,75,100,0,50,50,52,100,70,70,74,45,100,50,60,10,53,50,60,80,51,75,76,80,100,5,80,1,0,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,100,98,0,0,0,0,0,98,100,0,100,99,98,99,0,19,98,98,52,99,99,99,99,99,58,6,98,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,80,0,0,50,75,70,80,90,50,40,60,90,75,80,40,75,61,31,75,80,75,70,60,100,25,100,,,,,,66,57,69,55,74,,,,
1-Nov-19,25-34,Female,100,50,50,0,30,,,100,60,0,100,100,100,80,55,40,70,90,40,100,100,70,100,100,100,,60,1,1,0,0,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,50,0,0,0,26,19,32,57,56,51,51,51,51,47,41,52,51,21,32,33,52,50,44,52,37,51,0,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,100,60,100,0,60,0,65,100,100,0,50,100,55,100,70,40,50,45,45,50,50,50,50,70,80,25,90,1,1,0,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,100,99,99,0,0,0,0,99,52,0,99,98,98,100,98,51,51,72,40,99,98,64,63,64,99,20,81,1,1,0,1,0,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,90,52,0,98,50,36,76,82,100,98,98,86,90,0,60,29,0,0,14,83,85,84,88,97,43,98,0,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,100,71,0,0,67,52,53,86,70,0,98,70,65,72,70,52,87,64,23,95,85,70,82,66,95,5,89,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,46,0,0,49,51,48,82,0,48,100,52,100,48,50,0,,,13,86,86,100,50,96,94,,72,1,0,0,1,0,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,100,70,100,0,100,50,60,80,60,0,100,80,100,50,50,60,80,80,40,100,100,100,100,100,20,60,90,1,0,0,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,85,0,0,70,25,35,70,67,6,70,90,82,70,75,25,55,22,5,74,65,62,60,59,47,10,95,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,100,80,0,0,50,50,100,80,80,50,50,90,90,80,10,35,50,50,35,50,50,50,50,70,50,60,95,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,100,88,65,0,70,55,49,65,56,0,67,67,70,65,40,35,80,7,20,74,80,79,81,72,100,33,100,0,,,,,66,57,69,55,74,,,,
